상권_코드,상권명,총_유동인구,야간_17_24시,야간_18_01시,야간_19_02시,최적야간구간_17-24시,최고요일_수,주말_평균,주중_평균
3110707,구로창업지원센터,1322458,392348,370873.75,349399.5,392348,188753,190203.0,188410.8
3110706,그라운드 고척,280361,86205,81700.33333333333,77195.66666666666,86205,38923,43023.0,38863.4
3110705,고산초등학교,46926,14981,14539.25,14097.5,14981,6475,7364.5,6438.8
3110704,고척중학교,52493,15306,16037.75,16769.5,15306,7477,7650.0,7438.4
3110703,개봉역,675972,225306,211816.41666666663,198326.8333333333,225306,95376,100419.5,95026.8
3110702,개봉초등학교,681532,209994,208638.66666666663,207283.3333333333,209994,92369,102652.0,95245.6
3110701,고척동성당,413278,117388,116939.0,116490.0,117388,58869,59458.5,58871.6
3110700,고척초등학교,968855,283206,279497.4166666667,275788.8333333333,283206,134536,148197.5,134492.6
3110699,덕의초등학교,564347,172003,170711.25,169419.5,172003,78976,85463.5,78683.8
3110698,개웅초등학교(개웅중학교),749137,211445,223666.0,235887.0,211445,105376,111833.0,105094.0
3110697,개봉3동주민센터,559570,167722,167268.91666666666,166815.8333333333,167722,75145,91107.5,75471.2
3110696,오류동역 1번,694906,197084,207755.0833333333,218426.16666666663,197084,97372,104039.5,97365.6
3110695,개봉1동주민센터,1525539,449165,459007.6666666666,468850.3333333333,449165,214218,229429.0,213336.4
3110694,세곡초등학교,2181375,649334,662816.6666666666,676299.3333333333,649334,305776,327067.0,305448.2
3110693,오류동역 4번,83318,24947,25926.916666666664,26906.833333333332,24947,11922,12017.5,11856.2
3110692,큰굴다리,829276,244012,246046.0833333333,248080.16666666663,244012,115382,127874.0,114705.8
3110691,개봉중학교,1038115,300502,305691.5833333333,310881.1666666666,300502,144470,158452.5,144242.2
3110690,오류2동버들시장,1943906,585676,595516.4166666666,605356.8333333333,585676,274239,289451.0,273000.8
3110689,오류동역 3번,729171,229681,230434.66666666663,231188.3333333333,229681,100127,114347.0,100095.4
3110688,오류지구대,1001955,343429,329912.5,316396.0,343429,138177,155102.0,138350.4
3110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",170457,48713,50016.833333333336,51320.666666666664,48713,23953,25377.0,23940.6
3110686,수궁동주민센터,901615,270560,276084.25,281608.5,270560,125827,135703.5,126041.2
3110685,금강수목원아파트,75683,21926,22793.0,23660.0,21926,10381,11902.0,10376.4
3110684,서울공연예술고등학교,351447,105901,107801.83333333331,109702.66666666666,105901,50276,51597.5,49650.2
3110683,오류고등학교,281032,77305,81440.5,85576.0,77305,40146,41269.0,39698.2
3110682,온수역 8번,16477,4305,4501.0,4697.0,4305,2362,2381.5,2342.8
3110681,온수역 1번,32964,10517,10094.0,9671.0,10517,4793,4538.5,4777.8
3110680,온수역 5번(온수산업단지),322143,97159,95876.75,94594.5,97159,45857,46470.5,45840.6
3110679,염창역 2번,290081,86573,86579.5,86586.0,86573,41923,41073.0,41586.4
3110678,염창무학아파트,263528,76844,78428.33333333333,80012.66666666666,76844,37328,38644.0,37248.0
3110677,등촌역 1번,252966,71698,74493.08333333333,77288.16666666666,71698,37107,34110.0,36949.2
3110676,등촌역 7번,662137,164594,187378.66666666663,210163.3333333333,164594,95187,93988.5,94832.6
3110675,화곡4동주민센터,2087561,564622,593717.5,622813.0,564622,299534,291222.0,301023.6
3110674,강서구청가양동별관,58812,18006,16404.166666666668,14802.333333333332,18006,8571,7979.5,8570.2
3110673,뜸부기어린이공원,946457,296989,300645.5,304302.0,296989,133075,140589.0,133056.0
3110672,백석중학교,705440,192780,205912.0,219044.0,192780,99119,104442.5,99310.8
3110671,등촌1동주민센터,2038874,591134,596741.3333333334,602348.6666666666,591134,291603,290930.5,291402.6
3110670,신곡초등학교,1520301,431015,451380.8333333333,471746.6666666666,431015,212985,229436.0,212285.4
3110669,화곡보람2차아파트,96237,26402,27750.75,29099.5,26402,13587,14288.0,13532.8
3110668,화곡2동주민센터,1622087,460967,481826.6666666666,502686.3333333333,460967,228284,240744.0,228119.8
3110667,가양역 10번,47323,14927,13778.083333333334,12629.166666666666,14927,6776,6672.5,6795.6
3110666,KC대학교,326062,84964,92372.16666666666,99780.33333333331,84964,45421,48418.0,45845.0
3110665,곰달래도서관,1230571,364358,371683.3333333333,379008.6666666666,364358,174556,179067.0,174486.8
3110664,강서구청옆,259820,77771,77986.25,78201.5,77771,36273,38820.0,36436.0
3110663,우장산롯데캐슬아파트앞,350407,103264,101962.0,100660.0,103264,49822,50422.5,49912.4
3110662,까치산역 1번,2472147,722575,752896.5833333334,783218.1666666666,722575,346205,372899.5,345269.2
3110661,강서새말어린이공원,358598,104446,106005.16666666669,107564.33333333331,104446,50851,52925.5,50549.4
3110660,등촌3동주민센터,707830,222613,202087.58333333337,181562.16666666663,222613,105175,95384.0,103412.6
3110659,화곡역 4번,5167703,1441225,1536146.0,1631067.0,1441225,726329,765099.5,727501.0
3110658,화곡초등학교,1055204,311482,314412.9166666667,317343.8333333333,311482,147482,160937.5,146665.6
3110657,양천향교역 5번,353537,99586,92515.0,85444.0,99586,53324,45256.0,52605.4
3110656,까치산역 3번,5031719,1458826,1502791.5833333333,1546757.1666666665,1458826,706709,761504.0,701742.2
3110655,발산역 5번,414525,134470,121507.91666666669,108545.83333333331,134470,61679,55926.5,60534.2
3110654,까치산역 4번,3829927,1110435,1137429.0833333333,1164423.1666666665,1110435,543237,556421.0,543417.2
3110653,화곡역 2번,835300,275378,267413.6666666667,259449.3333333333,275378,116875,126512.5,116455.6
3110652,양천향교역 2번,299159,84066,83001.0,81936.0,84066,45183,38158.0,44568.6
3110651,화원중학교,1214910,356416,364318.5833333333,372221.1666666666,356416,170367,178322.5,171653.4
3110650,우장산힐스테이트,181012,53961,52303.166666666664,50645.33333333333,53961,25744,26710.0,25518.2
3110649,우장산역 1번,791114,242659,242417.75,242176.5,242659,114435,111080.0,113791.0
3110648,양천향교역 7번,134747,39617,39294.083333333336,38971.166666666664,39617,20286,17024.0,20139.8
3110647,화곡역 5번,2673337,792649,812350.0833333334,832051.1666666666,792649,377258,397153.5,375806.0
3110646,푸른들청소년도서관,2152490,651113,662306.6666666666,673500.3333333333,651113,303107,317947.5,303319.0
3110645,우장산역 4번,1591826,437761,452441.25,467121.5,437761,230618,221797.0,229646.8
3110644,신광명마을,89630,23925,23214.0,22503.0,23925,13100,11913.5,13160.8
3110643,강서구다솔마을,768243,196481,214535.75,232590.5,196481,109761,109297.5,109930.0
3110642,정곡초등학교,169828,42945,47925.5,52906.0,42945,24181,25054.5,23944.0
3110641,공항고등학교,515767,153457,149284.58333333334,145112.16666666666,153457,71033,80780.5,70841.2
3110640,방화역 1번,539392,155421,154466.33333333334,153511.66666666666,155421,75470,80923.0,75509.2
3110639,신방화역 8번,926976,288174,284137.5833333333,280101.1666666666,288174,130914,136737.5,130700.2
3110638,신방화역 2번,2130720,678154,664512.9166666666,650871.8333333333,678154,303217,307772.5,303034.6
3110637,송정역 2번,241801,68096,68018.0,67940.0,68096,35213,33858.5,34816.8
3110636,방화역 2번,459547,153282,151102.5,148923.0,153282,64869,67788.0,64793.6
3110635,공항시장역 3번,625610,177827,180307.25,182787.5,177827,89414,88706.5,89639.6
3110634,송정역 3번,2300414,633779,669353.8333333334,704928.6666666666,633779,328054,331087.5,327647.8
3110633,개화산역 1번,136586,46509,43053.333333333336,39597.666666666664,46509,19049,20691.0,19040.6
3110632,방화역 3번,561121,180205,170699.5,161194.0,180205,79856,81144.5,79766.2
3110631,방화초등학교,865370,234042,252176.5833333333,270311.1666666666,234042,124978,122735.0,123980.2
3110630,공항시장역 1번,2176542,598150,622786.1666666666,647422.3333333333,598150,307234,318063.5,308083.4
3110629,송정역 4번,126146,36069,36514.5,36960.0,36069,17847,18153.5,17968.6
3110628,신목동역,306331,82527,89507.75,96488.5,82527,43755,44400.0,43506.2
3110627,신정롯데캐슬아파트,1351477,416640,408877.6666666667,401115.3333333333,416640,190974,197643.5,191237.8
3110626,양화초등학교,1206794,333527,351484.9166666667,369442.8333333333,333527,167880,180981.5,168966.2
3110625,신정2동주민센터,777342,237861,232778.58333333337,227696.16666666663,237861,109549,115086.5,109433.8
3110624,목동문화체육센터,486576,139931,144974.25,150017.5,139931,67361,74781.5,67402.6
3110623,갈산공원,80378,22327,22794.75,23262.5,22327,11321,11978.0,11284.4
3110622,달마을공원,681341,200870,207168.75,213467.5,200870,96362,102800.0,95148.0
3110621,목동역 5번,421655,140629,131090.08333333334,121551.16666666666,140629,60033,61298.0,59812.0
3110620,목동보건지소,2138942,637299,656766.8333333334,676234.6666666666,637299,302179,316315.5,301262.2
3110619,목4동주민센터,390988,118363,118161.0,117959.0,118363,53926,58887.5,54642.4
3110618,강서고등학교,1562690,441493,463553.0,485613.0,441493,220400,229003.0,220936.6
3110617,등촌역 4번,455489,147487,144844.16666666666,142201.3333333333,147487,62996,70292.0,62981.2
3110616,양목초등학교,231125,62421,65472.5,68524.0,62421,33189,31973.0,33435.8
3110615,신서초등학교,305217,96499,91750.16666666669,87001.33333333333,96499,43511,43974.5,43453.2
3110614,목동로데오거리,812347,232101,239374.3333333333,246647.66666666663,232101,114624,119481.5,114676.8
3110613,신정네거리역 4번,214644,69125,66306.5,63488.0,69125,30223,31653.0,30267.2
3110612,신정역 5번,2650093,758336,789094.4166666666,819852.8333333333,758336,377750,382643.5,376961.0
3110611,신정역 1번,1404535,430898,437330.5833333333,443763.1666666666,430898,200711,203322.5,199578.2
3110610,계남근린공원,513143,131063,143428.66666666666,155794.3333333333,131063,72456,75669.0,72361.2
3110609,신정네거리역 2번,864945,239905,255804.8333333333,271704.6666666666,239905,124257,122988.5,123794.0
3110608,신월2동주민센터,1471082,411330,437275.5833333333,463221.1666666666,411330,208576,214717.5,208329.4
3110607,금빛새마을금고본점,142106,43654,42623.583333333336,41593.166666666664,43654,19832,21830.5,19689.0
3110606,신한은행 신월동지점,1770315,528780,558122.0833333334,587464.1666666666,528780,254023,253227.5,252771.6
3110605,목동센트럴아이파크앞,141955,44229,42134.916666666664,40040.83333333333,44229,20439,20306.5,20268.4
3110604,신월4동주민센터,1250043,353260,368008.5833333333,382757.1666666666,353260,176949,183767.5,176501.4
3110603,지향초등학교,92779,27083,27352.333333333332,27621.666666666664,27083,13093,13787.5,13040.6
3110602,신월시영아파트중문,193902,63936,61782.166666666664,59628.33333333333,63936,27202,29291.5,27063.8
3110601,신월1동우편취급국,1536585,427762,448312.6666666666,468863.3333333333,427762,218002,225366.5,217170.4
3110600,신월7동주민센터,717277,236981,235789.08333333337,234597.16666666663,236981,100010,107654.0,100394.2
3110599,신월1파출소,891104,255491,265275.5,275060.0,255491,125774,131810.5,125496.8
3110598,신월문화체육센터,532829,173192,169952.08333333334,166712.16666666666,173192,74211,80193.5,74488.8
3110597,신월1동주민센터,1031194,294356,305088.1666666667,315820.3333333333,294356,145772,151938.0,145463.4
3110596,서서울호수공원,537047,153553,158516.58333333334,163480.16666666666,153553,75508,80602.0,75168.4
3110595,메디힐병원,1153790,344129,347694.8333333333,351260.6666666666,344129,166295,165163.5,164692.4
3110594,신월중학교,493178,132445,139140.75,145836.5,132445,71263,69161.0,70971.6
3110593,신월3동주민센터,1092686,302059,318061.8333333333,334064.6666666666,302059,152962,163187.0,153262.4
3110592,서울금융고등학교,259827,83919,80295.08333333333,76671.16666666666,83919,36798,37612.0,36920.8
3110591,충정로역 6번,1439448,363002,342594.9166666667,322187.8333333333,363002,231114,148078.5,228658.0
3110590,만리재,1773705,540549,535436.5,530324.0,540549,258750,245794.5,256423.4
3110589,애오개역 3번,251428,69106,71074.0,73042.0,69106,36562,34853.0,36344.0
3110588,한겨레신문사,1248046,330163,347971.4166666667,365779.8333333333,330163,180010,177288.5,178694.0
3110587,공덕동주민센터,751302,216282,216545.08333333337,216808.16666666663,216282,105689,112416.5,105294.0
3110586,서울서부지방법원,1315663,393549,391180.0,388811.0,393549,191238,181865.5,190386.8
3110585,마포경찰서,270102,80847,78916.66666666667,76986.33333333333,80847,40234,35416.0,39854.0
3110584,아현역 4번,151798,43431,43613.583333333336,43796.166666666664,43431,21473,22305.5,21437.4
3110583,공덕래미안3차아파트,370158,105713,98255.08333333331,90797.16666666666,105713,57655,41316.0,57505.0
3110582,이대역 5번,631400,169837,174745.66666666666,179654.3333333333,169837,90977,89631.0,90427.6
3110581,염리초등학교,134105,40736,36722.75,32709.5,40736,20818,15350.0,20681.4
3110580,양원초등학교,525439,132774,143472.75,154171.5,132774,77690,70956.0,76705.8
3110579,마포역 4번,407474,121524,118090.08333333331,114656.16666666666,121524,60085,53621.5,60046.2
3110578,대흥역 2번,1559833,484641,469538.5,454436.0,484641,231961,202328.0,231035.6
3110577,용강동주민센터,600107,190892,186099.66666666663,181307.3333333333,190892,85143,87339.0,85085.8
3110576,대흥역 3번,1131564,368625,346442.9166666667,324260.8333333333,368625,165417,152648.5,165252.8
3110575,대흥동주민센터,1135196,294661,314688.0,334715.0,294661,169614,155408.0,164875.8
3110574,서강대학교,73954,23775,21540.0,19305.0,23775,10867,9814.5,10865.2
3110573,신촌역 6번,121788,38116,34629.666666666664,31143.333333333332,38116,18202,15719.0,18070.4
3110572,서강대역 1번,1724305,511460,504549.5833333333,497639.1666666666,511460,246896,247098.5,246021.4
3110571,신수동주민센터,623091,178178,178997.5,179817.0,178178,87450,92764.0,87512.8
3110570,KB국민은행 서강지점,192988,55864,54790.833333333336,53717.666666666664,55864,27890,26880.5,27845.4
3110569,홍대땡땡거리,775105,231996,226981.41666666663,221966.8333333333,231996,110373,111200.0,110541.4
3110568,광흥창역 1번,309595,89132,86100.16666666667,83068.33333333333,89132,45284,42785.0,44805.0
3110567,광흥창역 6번,268698,83034,78028.16666666667,73022.33333333333,83034,37925,40759.0,37435.2
3110566,경의선책거리,1587734,514490,484170.1666666667,453850.3333333333,514490,227107,228848.5,226007.0
3110565,홍익대,318959,83932,87680.91666666667,91429.83333333331,83932,45131,47188.5,44916.6
3110564,홍대입구역 3번,674944,254457,228096.5,201736.0,254457,93570,101352.5,94448.0
3110563,상수역 3번,244979,75276,73828.75,72381.5,75276,34837,35667.5,34728.8
3110562,연트럴파크(연남동주민센터),1234632,401226,395264.5,389303.0,401226,170834,190081.5,170893.6
3110561,상수역 4번,872130,257872,263898.9166666667,269925.8333333333,257872,125984,123450.5,125046.2
3110560,마포FM,933901,254376,264461.5833333333,274547.1666666666,254376,134958,130824.0,134449.8
3110559,성산중학교,762114,227911,225335.83333333337,222760.66666666663,227911,110866,106149.5,109962.8
3110558,경성고등학교,2338648,633492,668215.4166666666,702938.8333333333,633492,333825,337271.0,332820.8
3110557,홍대부속여중고앞,1049227,288801,297077.5833333333,305354.1666666666,288801,150598,148559.5,150420.8
3110556,절두산순교성지,190317,59221,54144.833333333336,49068.666666666664,59221,28909,23699.5,28583.8
3110555,홍익지구대,216382,71202,66430.0,61658.0,71202,31780,28750.5,31775.4
3110554,망원역 1번,1296500,404242,392196.8333333333,380151.6666666666,404242,191745,169990.0,191304.0
3110553,가좌역 2번,684685,191874,197380.91666666663,202887.8333333333,191874,95763,102311.5,96012.2
3110552,성미산체육관,990696,274219,280203.0,286187.0,274219,143081,138436.5,142764.8
3110551,성서초등학교,1519930,464910,465876.0,466842.0,464910,216137,221171.5,215517.0
3110550,합정역 8번,1928743,570102,578433.1666666666,586764.3333333333,570102,275697,276265.5,275242.6
3110549,새터산,1217284,360471,355724.6666666667,350978.3333333333,360471,171431,182175.0,170586.4
3110548,마포구청역 4번,1211988,375293,374590.6666666667,373888.3333333333,375293,172786,176472.5,171808.4
3110547,KB국민은행 망원동지점,920622,302755,296712.75,290670.5,302755,129095,138078.0,128893.6
3110546,양화대교북단,760753,199107,215414.91666666663,231722.8333333333,199107,107065,113345.5,106812.8
3110545,마포구청역 1번,461505,127083,132307.33333333334,137531.66666666666,127083,66422,64945.0,66323.0
3110544,망리단길,4771318,1423046,1464968.75,1506891.5,1423046,668239,717251.5,667363.0
3110543,중암중학교,111153,29713,31511.083333333332,33309.166666666664,29713,16066,15607.0,15987.2
3110542,마포구청역 7번,1490777,443083,450282.4166666666,457481.8333333333,443083,210118,220672.0,209886.6
3110541,동교초등학교,1571566,459192,472964.0833333333,486736.1666666666,459192,220141,236795.0,219595.6
3110540,망원나들목체육관,644269,182419,193192.25,203965.5,182419,90440,97971.5,89665.6
3110539,미근동,277063,64244,58448.583333333336,52653.166666666664,64244,48454,18661.0,47948.4
3110538,충정로역 3번,464754,132672,123002.5,113333.0,132672,74183,48879.5,73398.8
3110537,충정로현대아파트,435016,120832,111481.58333333331,102131.16666666666,120832,69531,44506.5,69200.4
3110536,돈의문센트레빌아파트입구,120893,39519,36440.25,33361.5,39519,18294,14742.5,18281.4
3110535,영천시장입구,1027495,305355,311950.6666666667,318546.3333333333,305355,148845,144500.0,147698.6
3110534,경기대학교,514092,148122,147780.75,147439.5,148122,73610,74293.5,73101.0
3110533,충정로역 7번,4378650,1039625,1057616.6666666667,1075608.3333333333,1039625,716446,417135.0,708875.8
3110532,아현역 2번,1177012,364757,340740.75,316724.5,364757,179038,142958.0,178219.0
3110531,홍지문,31221,8934,8979.5,9025.0,8934,4480,4510.5,4440.0
3110530,아현역 1번,294242,82048,84116.75,86185.5,82048,41800,43295.0,41530.0
3110529,홍제3동주민센터,1183654,358505,357012.4166666667,355519.8333333333,358505,167593,173134.0,167477.2
3110528,서울여자간호대학교,846058,279022,272242.5833333333,265463.1666666666,279022,121049,120950.0,120832.0
3110527,홍제역 2번,427836,130026,130359.58333333331,130693.16666666666,130026,59915,63582.0,60134.4
3110526,봉원사,130698,33045,33069.0,33093.0,33045,19758,16519.0,19532.0
3110525,홍은종합사회복지관,388974,122133,117117.25,112101.5,122133,53960,60171.0,53726.0
3110524,연희세브란스병원,123449,29105,26659.916666666668,24214.833333333332,29105,20482,10982.0,20297.0
3110523,홍제성원아파트,223177,66006,69593.75,73181.5,66006,31244,33352.0,31294.6
3110522,홍제역 3번,505611,158154,158184.41666666666,158214.8333333333,158154,74468,67329.0,74190.4
3110521,홍제역 4번,626776,195484,189629.0,183774.0,195484,90001,88160.5,90090.6
3110520,경의중앙 신촌역,676134,220580,210454.25,200328.5,220580,95861,98098.5,95987.4
3110519,서대문구보건소별관,654209,186747,194529.83333333337,202312.66666666663,186747,92215,97409.0,91878.2
3110518,서대문구청,28565,7615,7930.916666666666,8246.833333333332,7615,4132,4007.5,4110.0
3110517,서대문소방서,248701,70591,69510.16666666667,68429.33333333333,70591,36312,35219.0,35652.6
3110516,정원여중,186530,50736,52672.166666666664,54608.33333333333,50736,26038,28481.5,25913.6
3110515,홍은중학교,287839,79762,83747.0,87732.0,79762,39815,44464.0,39782.4
3110514,서대문우체국,822997,257468,255481.66666666663,253495.3333333333,257468,117970,117493.5,117602.2
3110513,연희파출소,390881,123362,115597.58333333331,107833.16666666666,123362,57141,54476.0,56386.0
3110512,연희지하차도,785994,214175,227999.91666666663,241824.8333333333,214175,111224,114556.0,111376.6
3110511,연희초등학교,948999,268090,280873.6666666667,293657.3333333333,268090,137820,133727.5,136309.0
3110510,홍연시장,1077588,269359,297370.4166666667,325381.8333333333,269359,151327,159714.0,151631.6
3110509,연희대우아파트앞,957535,280805,283578.0,286351.0,280805,135754,139438.0,135731.6
3110508,서연중학교,722349,211325,212833.0,214341.0,211325,102770,105388.0,102314.4
3110507,명지대학교,1960351,589379,600383.0,611387.0,589379,279156,283911.0,278505.8
3110506,연희임광아파트,206440,63688,61302.0,58916.0,63688,29113,30519.5,29080.4
3110505,홍남교남측,85341,29324,27495.166666666668,25666.333333333332,29324,11695,13319.5,11740.4
3110504,명지전문대,101779,30422,30585.0,30748.0,30422,14249,15165.0,14289.6
3110503,명지대학교교회,1689192,480891,489326.1666666666,497761.3333333333,480891,243361,240783.5,241525.0
3110502,남가좌파출소,1703752,494769,506908.8333333333,519048.6666666666,494769,237501,255616.0,238504.4
3110501,연희어린이공원,268473,81125,78517.58333333333,75910.16666666666,81125,37825,39497.0,37896.2
3110500,남가좌동현대아파트,212187,67001,65422.416666666664,63843.83333333333,67001,29606,32472.0,29448.4
3110499,연가초등학교,2189548,612487,639019.0833333334,665551.1666666666,612487,306903,328089.0,306674.0
3110498,증산역 1번,1912539,631086,616874.9166666666,602663.8333333333,631086,271054,279100.0,270867.6
3110497,가좌역 3번,204683,66969,60548.083333333336,54127.166666666664,66969,28092,30999.5,28536.6
3110496,모래내우체국,834394,270910,264192.9166666667,257475.8333333333,270910,115857,128195.5,115600.6
3110495,북가좌2동주민센터,1530981,465738,474094.9166666666,482451.8333333333,465738,216387,224238.0,216500.6
3110494,증산3교남측,125678,34614,36270.666666666664,37927.33333333333,34614,17232,19394.5,17378.0
3110493,북가좌초등학교,461356,150078,147084.75,144091.5,150078,64581,68302.0,64950.8
3110492,하나고등학교,28134,7734,6940.416666666667,6146.833333333333,7734,3934,4407.0,3864.2
3110491,불광중학교,129682,40118,40249.416666666664,40380.83333333333,40118,18019,19784.0,18022.6
3110490,녹번동근린공원,867887,220192,245004.8333333333,269817.6666666666,220192,122452,127153.0,122715.8
3110489,불광역 3번,441073,125359,130535.33333333331,135711.66666666666,125359,62238,65631.0,61962.4
3110488,우리은행응암동지점,415301,129264,126822.75,124381.5,129264,59664,58855.0,59518.6
3110487,불광역 8번,141521,48155,43973.583333333336,39792.166666666664,48155,20065,20540.5,20087.8
3110486,은평구청,370468,124436,115395.16666666669,106354.33333333331,124436,55630,46331.5,55560.8
3110485,연신내우체국,714472,191726,201537.3333333333,211348.66666666663,191726,99908,108751.0,99393.2
3110484,역촌역 3번,1929131,554660,577548.9166666666,600437.8333333333,554660,276800,278763.0,274321.0
3110483,연천초등학교,613519,170469,186855.5,203242.0,170469,87416,88446.0,87325.4
3110482,연신초등학교,471475,135236,139034.41666666666,142832.8333333333,135236,65507,72061.5,65470.2
3110481,불광역 7번,1904230,563561,581697.75,599834.5,563561,273450,272040.5,272030.2
3110480,연신내역 3번,604423,186917,189392.16666666663,191867.3333333333,186917,84673,90715.5,84598.8
3110479,연신내역 2번,973291,281204,285491.0,289778.0,281204,135775,146342.0,136121.2
3110478,응암1동주민센터,731054,214933,220927.25,226921.5,214933,105333,103387.0,104856.2
3110477,은평세무서,446419,128590,128900.08333333331,129210.16666666666,128590,63598,64543.5,63466.6
3110476,역촌역 2번,263994,80730,82461.75,84193.5,80730,37430,38364.0,37453.4
3110475,백련산해모로아파트,661710,187742,197734.8333333333,207727.66666666663,187742,94374,95621.5,94094.2
3110474,세명컴퓨터고등학교,955528,271049,284561.75,298074.5,271049,133874,144275.0,133395.6
3110473,구산역 1번,1812109,526225,542972.5833333334,559720.1666666666,526225,254050,269208.5,254738.4
3110472,연신내역 4번,1210185,356603,369282.5,381962.0,356603,169764,181000.5,169636.6
3110471,응암동우체국,1453582,409747,433981.1666666666,458215.3333333333,409747,204059,219090.0,203080.6
3110470,신진과학기술고등학교,619127,181553,188217.5,194882.0,181553,88022,90711.0,87540.8
3110469,응암정보도서관,1931534,571758,581189.3333333334,590620.6666666666,571758,270283,287128.5,271455.6
3110468,응암역 3번,2940794,885045,899894.25,914743.5,885045,411631,440450.5,411978.2
3110467,은평요양병원,809949,268595,260487.75,252380.5,268595,113973,121781.5,113277.0
3110466,구산역 2번,915377,250661,264595.3333333333,278529.6666666666,250661,129323,134141.0,129418.6
3110465,연신내역 7번,1611586,573301,540343.4166666666,507385.8333333333,573301,232651,224472.5,232528.2
3110464,연신내역 5번,612186,194961,199157.25,203353.5,194961,85508,92711.5,85352.2
3110463,응암3동주민센터,573198,205299,194097.0,182895.0,205299,82532,81769.5,81931.6
3110462,갈현건영아파트,1485022,376976,413340.25,449704.5,376976,208073,224440.5,207228.4
3110461,새절역 2번,396152,126034,127622.0,129210.0,126034,57147,55170.0,57162.6
3110460,구산역 4번,1549404,464544,471814.75,479085.5,464544,217279,231496.5,217282.0
3110459,응암역 2번,1320409,424583,417068.75,409554.5,424583,186441,193397.0,186723.0
3110458,선일여고,1522420,425709,439131.5,452554.0,425709,214607,225082.5,214450.6
3110457,예일여고,541263,155072,161162.91666666666,167253.8333333333,155072,77857,78084.5,77018.8
3110456,구산보건지소,1719510,474079,492988.0,511897.0,474079,242017,258949.5,240322.2
3110455,역촌노인복지관,1320404,388656,402851.25,417046.5,388656,186591,193523.0,186671.8
3110454,선정중학교,1051781,287950,313470.75,338991.5,287950,148878,153490.0,148959.6
3110453,신사1동주민센터,1563361,463702,480342.0,496982.0,463702,220266,229772.0,220763.0
3110452,새절역 3번,943498,294035,290102.1666666667,286169.3333333333,294035,133079,138322.0,133370.4
3110451,증산역 4번,1426431,426885,439383.0833333333,451881.1666666666,426885,198666,216561.0,198661.6
3110450,시립서북병원,2390492,660304,693570.75,726837.5,660304,338853,350373.5,337949.0
3110449,증산역 3번,1020236,292211,296870.5,301530.0,292211,143749,150059.0,144023.2
3110448,상신초등학교입구,931490,270874,279572.8333333333,288271.6666666666,270874,127034,147240.5,127402.4
3110447,구산초등학교,409187,123054,127332.33333333331,131610.66666666666,123054,56783,62117.5,56990.8
3110446,내를건너서숲으로도서관,465980,139685,138307.66666666666,136930.3333333333,139685,66678,67946.0,66017.4
3110445,덕산중학교,515577,141040,149317.08333333334,157594.16666666666,141040,71567,79272.0,71406.4
3110444,수색성당,138886,40266,41256.833333333336,42247.666666666664,40266,19804,19827.5,19846.0
3110443,수색역 1번,102957,30501,30704.0,30907.0,30501,14859,14565.0,14765.4
3110442,화랑대철도공원,166784,47694,45890.083333333336,44086.166666666664,47694,23126,26099.5,22917.8
3110441,영신여고,1475211,423113,428576.1666666667,434039.3333333333,423113,207504,222203.5,206160.6
3110440,상계3동4동주민센터,923368,276478,287361.1666666667,298244.3333333333,276478,129329,138335.0,129340.0
3110439,당고개역 5번,783079,227383,234786.5,242190.0,227383,110331,116697.5,109936.8
3110438,경춘선숲길 우측,1606415,494737,491157.5,487578.0,494737,223058,243166.0,224016.4
3110437,당고개역 2번,1694634,578711,532639.75,486568.5,578711,238230,255739.5,236630.6
3110436,상계제일중학교,427907,129440,132021.66666666666,134603.3333333333,129440,60225,63178.0,60310.4
3110435,서울과학기술대,102033,28699,30251.666666666664,31804.333333333332,28699,14869,14105.5,14764.2
3110434,태릉입구역 4번,383905,126408,120573.91666666669,114739.83333333331,126408,53684,56528.0,54170.0
3110433,공릉역 2번,1417988,408788,431146.75,453505.5,408788,202679,203855.0,202055.2
3110432,대진고등학교,431277,118467,116250.33333333331,114033.66666666666,118467,62263,62077.5,61424.4
3110431,상계역,529937,195836,176245.16666666666,156654.33333333334,195836,72296,83500.5,72587.4
3110430,중계초등학교,131661,42444,40604.416666666664,38764.83333333333,42444,18566,19189.5,18656.4
3110429,공릉동 국수거리,2367107,722444,716260.1666666666,710076.3333333333,722444,339018,337040.5,338605.2
3110428,상계5동주민센터,4057160,1169915,1206993.4166666667,1244071.8333333333,1169915,567277,609606.0,567589.8
3110427,노원 을지대학교병원,180583,54771,52266.333333333336,49761.666666666664,54771,25978,25597.0,25878.0
3110426,상계2동주민센터,1741463,535885,525229.9166666666,514574.8333333333,535885,239198,270734.0,239999.0
3110425,계상초등학교,1249056,381803,366577.25,351351.5,381803,172421,192461.5,172826.8
3110424,상계초등학교,2606320,751508,762853.8333333334,774199.6666666666,751508,367677,384065.0,367637.8
3110423,석계역 2번,367267,134649,122270.66666666669,109892.33333333331,134649,51399,54487.5,51658.4
3110422,노원역 9번,919982,325842,303559.4166666667,281276.8333333333,325842,127724,139385.5,128242.2
3110421,석계역 1번,650924,218263,210912.16666666663,203561.3333333333,218263,90315,99256.0,90482.4
3110420,광운대역 1번,681040,208321,206283.66666666663,204246.3333333333,208321,97673,97109.5,97364.2
